Scenario;UserName;ModelName;Studyname;Attribute;Commodity;Process;Period;Region;Vintage;Userconstraint;Pv;Sow
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"7,02299818693597";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2045";"-";"0,207515415783535";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2040";"-";"0,356682949446229";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2040";"-";"0,356682949446229";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"2,27083383318";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"14,3503053298318";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,95379155623442";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"2,27083383318";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"14,3503053298318";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,95379155623442";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"2,27083383318";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"14,3503053298318";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,95379155623442";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"2,27083383318";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"14,3503053298318";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"2,62973593487621";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"4,57512104792637";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"11,8135459465789";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"2,62973593487621";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"4,57512104792637";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"11,8135459465789";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"2,62973593487621";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"4,57512104792637";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"11,8135459465789";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"2,62973593487621";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"4,57512104792637";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"11,5765237921533";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"17,9777098775009";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"14,5002930335564";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"11,5765237921533";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"17,9777098775009";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"14,5002930335564";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"11,5765237921533";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"17,9777098775009";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"14,5002930335564";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"11,5765237921533";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"17,9777098775009";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"13,3484244581693";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"30,5899435551212";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"13,3484244581693";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"30,5899435551212";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"13,3484244581693";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"30,5899435551212";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"13,3484244581693";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"30,5899435551212";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"14,104797364288";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"11,9013373998167";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"14,5848182285545";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"14,104797364288";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"11,9013373998167";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"14,5848182285545";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"14,104797364288";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"11,9013373998167";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"14,5848182285545";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"14,104797364288";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"11,9013373998167";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"13,6611428102474";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"13,6354638665204";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"19,1496729015919";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"13,6611428102474";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"13,6354638665204";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"19,1496729015919";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"13,6611428102474";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"13,6354638665204";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"19,1496729015919";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"13,6611428102474";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"13,6354638665204";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"14,5474848919743";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"24,6032966428445";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"11,0551311749043";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"14,5474848919743";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"24,6032966428445";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"11,0551311749043";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"14,5474848919743";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"24,6032966428445";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"11,0551311749043";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"14,5474848919743";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"24,6032966428445";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"16,106312911286";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"9,19345471660519";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"18,2142784640582";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"16,106312911286";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"9,19345471660519";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"18,2142784640582";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"16,106312911286";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"9,19345471660519";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"18,2142784640582";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"16,106312911286";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"9,19345471660519";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"13,9756777742438";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"15,1764671497823";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"19,8479828324408";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"13,9756777742438";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"15,1764671497823";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"19,8479828324408";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"13,9756777742438";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"15,1764671497823";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"19,8479828324408";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"13,9756777742438";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"15,1764671497823";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2045";"INV";"1,39339664653978";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2040";"INV";"2,42807941751569";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2040";"INV";"2,42807941751569";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"15,7029682384932";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"31,0105359036915";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"4,75416186148883";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"15,7029682384932";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"31,0105359036915";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"4,75416186148883";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"15,7029682384932";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"31,0105359036915";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"4,75416186148883";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"15,7029682384932";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"31,0105359036915";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"18,1848003396874";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"9,88668549271339";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"19,0140395890934";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"18,1848003396874";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"9,88668549271339";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"19,0140395890934";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"18,1848003396874";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"9,88668549271339";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"19,0140395890934";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"18,1848003396874";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"9,88668549271339";"1"
